#	tasso pos	tamponi	ricoverati_con_sintomi	terapia_intensiva	totale_ospedalizzati	totale_positivi	variazione_totale_positivi	nuovi_positivi	dimessi_guariti	deceduti	positivi giorn	media mobile	media positivi	morti giornalieri	media morti	media tamponi	casi testati	media mobile casi test	tasso vero	media vero	media osp	media icu	media tot	tot positivi	tamponi per positivo	tamponi a nuovi casi per positivo
03/05/20 00:00	35.4440789473684	1216	1169	244	1413	1777	280	431	376	98	431	26.7699852821399	457.857142857143	25	34.7142857142857	1807.85714285714	0	0	0	0	1246	259.142857142857	1505.14285714286	2251	2.82134570765661	#DIV/0!
03/06/20 00:00	30.0332778702163	1202	1622	309	1931	2008	231	361	469	135	361	26.1960341956864	602.142857142857	37	42.1428571428571	1887.14285714286	0	0	0	0	1578	303.857142857143	1881.85714285714	2612	3.32963988919668	#DIV/0!
03/07/20 00:00	36.3636363636364	2222	1661	359	2020	2742	734	808	524	154	808	33.9299501567739	610.142857142857	19	59	1843.14285714286	0	0	0	0	1952.42857142857	346.571428571429	2299	3420	2.75	#DIV/0!
03/08/20 00:00	27.9027576197387	2756	2217	399	2616	3372	630	769	550	267	769	35.0523270736424	780	113	77.7142857142857	2070.14285714286	0	0	0	0	2377.42857142857	396.714285714286	2774.14285714286	4189	3.58387516254876	#DIV/0!
03/09/20 00:00	79.950031230481	1601	2802	440	3242	4490	1118	1280	646	333	1280	38.5045190624376	924.857142857143	66	92.2857142857143	2454.28571428571	0	0	0	0	2817.14285714286	448.285714285714	3265.42857142857	5469	1.25078125	#DIV/0!
03/10/20 00:00	23.9583333333333	1344	3319	466	3785	4427	-63	322	896	468	322	38.7273422455555	1029.71428571429	135	107.857142857143	2734.85714285714	0	0	0	0	3219	497	3716	5791	4.17391304347826	#DIV/0!
03/11/20 00:00	35.8795180722892	4150	3852	560	4412	5763	1336	1489	900	617	1489	39.3777637897706	1180.71428571429	149	116	3051.42857142857	0	0	0	0	3681.42857142857	550.285714285714	4231.71428571429	7280	2.78710543989254	#DIV/0!
03/12/20 00:00	37.0038412291933	3905	4247	605	4852	6896	1133	1445	1085	744	1445	40.1863063062896	1297.57142857143	127	135.857142857143	3119.28571428571	0	0	0	0	4150.42857142857	602.857142857143	4753.28571428572	8725	2.70242214532872	#DIV/0!
03/13/20 00:00	34.586228679722	3166	4435	650	5085	7732	836	1095	1198	890	1095	43.2170438104071	1311.42857142857	146	155.285714285714	3347.14285714286	0	0	0	0	4631.71428571429	657.571428571429	5289.28571428571	9820	2.89132420091324	#DIV/0!
03/14/20 00:00	42.0234339792699	4438	4898	732	5630	9059	1327	1865	1660	966	1865	37.9506259750496	1489.85714285714	76	167.428571428571	3567.14285714286	0	0	0	0	5150.85714285714	716.571428571429	5867.42857142857	11685	2.37962466487936	#DIV/0!
03/15/20 00:00	49.1179201485608	3231	5500	767	6267	10043	984	1587	2011	1218	1587	42.30985753175	1490.42857142857	252	191.714285714286	3336.28571428571	0	0	0	0	5641.28571428572	768.571428571429	6409.85714285714	13272	2.0359168241966	#DIV/0!
03/16/20 00:00	43.0851063829787	3196	6171	823	6994	10861	818	1377	2368	1420	1377	45.6011700362499	1594.14285714286	202	203.428571428571	3244.28571428571	0	0	0	0	6089.85714285714	825.857142857143	6915.71428571429	14649	2.32098765432099	#DIV/0!
03/17/20 00:00	54.4729542302358	2884	6953	879	7832	12095	1234	1571	2485	1640	1571	49.8255741958679	1777.71428571429	220	237	3496.28571428571	0	0	0	0	6561.28571428572	883	7444.28571428572	16220	1.83577339274348	#DIV/0!
03/18/20 00:00	58.9187056037885	2534	7285	924	8209	12266	171	1493	3488	1959	1493	51.781236108617	1975.71428571429	319	304.142857142857	4227.42857142857	0	0	0	0	7041.28571428571	934.571428571429	7975.85714285714	17713	1.6972538513061	#DIV/0!
03/19/20 00:00	66.5746703465195	3261	7387	1006	8393	13938	1672	2171	3778	2168	2171	50.6379613507101	1990.57142857143	209	319.714285714286	4318.42857142857	0	0	0	0	7604	988.142857142857	8592.14285714286	19884	1.50207277752188	#DIV/0!
03/20/20 00:00	48.2758620689655	4930	7735	1050	8785	15420	1482	2380	4295	2549	2380	49.8664989805434	2016	381	336.571428571429	4239.57142857143	0	0	0	0	8046.14285714286	1039.57142857143	9085.71428571429	22264	2.07142857142857	#DIV/0!
03/21/20 00:00	34.0205106739221	9556	8258	1093	9351	17370	1950	3251	5050	3095	3251	52.1132559895884	2069	546	362.571428571429	4320.85714285714	0	0	0	0	8440.14285714286	1084.57142857143	9524.71428571429	25515	2.93940326053522	#DIV/0!
03/22/20 00:00	43.717683557394	3868	9439	1142	10581	17885	515	1691	5865	3456	1691	52.3658267993603	2090.42857142857	361	359.285714285714	4669	0	0	0	0	8831.71428571429	1129.14285714286	9960.85714285714	27206	2.28740390301597	#DIV/0!
03/23/20 00:00	58.8124054462935	2644	9266	1183	10449	18910	1025	1555	6075	3776	1555	48.6705402644167	2143.57142857143	320	384.714285714286	5067	0	0	0	0	9302.28571428571	1165.85714285714	10468.1428571429	28761	1.70032154340836	#DIV/0!
03/24/20 00:00	56.2409498986389	3453	9711	1194	10905	19868	958	1942	6657	4178	1942	45.1675746478086	2147.71428571429	402	407.571428571429	5526.57142857143	0	0	0	0	9788.28571428571	1200.42857142857	10988.7142857143	30703	1.77806385169928	#DIV/0!
03/25/20 00:00	33.0516998591833	4971	10026	1236	11262	20591	723	1643	7281	4474	1643	42.4951895757249	1985.71428571429	296	407	5110.42857142857	0	0	0	0	10201.7142857143	1232.71428571429	11434.4285714286	32346	3.02556299452221	#DIV/0!
03/26/20 00:00	42.0539110302629	6047	10681	1263	11944	22189	1598	2543	7839	4861	2543	42.1877068891834	1971.57142857143	387	414.857142857143	5257.14285714286	0	0	0	0	10512.2857142857	1259.28571428571	11771.5714285714	34889	2.3779001179709	#DIV/0!
03/27/20 00:00	29.5691665643795	8147	11137	1292	12429	23895	1706	2409	8001	5402	2409	40.5884639003189	1914.28571428571	541	434.571428571429	5402.14285714286	0	0	0	0	10876.4285714286	1280.28571428571	12156.7142857143	37298	3.38190120381901	#DIV/0!
03/28/20 00:00	31.8681318681319	6643	11152	1319	12471	24509	614	2117	8962	5944	2117	36.6922162320259	1786.42857142857	542	431.571428571429	5420.71428571429	0	0	0	0	11186.7142857143	1298.85714285714	12485.5714285714	39415	3.13793103448276	#DIV/0!
03/29/20 00:00	32.5229826353422	4895	11613	1328	12941	25392	883	1592	9255	6360	1592	32.8322695199003	1775.28571428571	416	445.571428571429	5683.28571428572	0	0	0	0	11458.2857142857	1314	12772.2857142857	41007	3.07474874371859	#DIV/0!
03/30/20 00:00	31.5386717682427	3659	11815	1330	13145	25006	-386	1154	10337	6818	1154	31.3940674692283	1596.57142857143	458	442.714285714286	5796.14285714286	0	0	0	0	11612.7142857143	1326.57142857143	12939.2857142857	42161	3.17071057192374	#DIV/0!
03/31/20 00:00	29.2213229137594	3583	11883	1324	13207	25124	118	1047	10885	7199	1047	28.0859626255435	1460.28571428571	381	415.571428571429	5598.71428571429	0	0	0	0	11707.7142857143	1339.28571428571	13047	43208	3.42215854823305	#DIV/0!
04/01/20 00:00	22.9842855044794	6809	11927	1342	13269	25765	641	1565	11415	7593	1565	26.934333192368	1386.14285714286	394	387.428571428571	5624.85714285714	0	0	0	0	11829.1428571429	1340.28571428571	13169.4285714286	44773	4.35079872204473	#DIV/0!
04/02/20 00:00	18.8971771244698	6837	11762	1351	13113	25876	111	1292	12229	7960	1292	25.7260985405772	1349.71428571429	367	363.571428571429	6083.71428571429	0	0	0	0	11885.7142857143	1338.71428571429	13224.4285714286	46065	5.29179566563468	#DIV/0!
04/03/20 00:00	21.5077605321508	6765	11802	1381	13183	26189	313	1455	13020	8311	1455	23.4359468158822	1339	351	340.571428571429	6276	0	0	0	0	11899.8571428571	1340.57142857143	13240.4285714286	47520	4.64948453608247	#DIV/0!
04/04/20 00:00	23.4104893055963	6826	12002	1326	13328	27220	1031	1598	13242	8656	1598	22.0101996430534	1302.42857142857	345	326.428571428571	6384.42857142857	0	0	0	0	11892.7142857143	1337.85714285714	13230.5714285714	49118	4.27158948685857	#DIV/0!
04/05/20 00:00	16.4919205624769	8107	12009	1317	13326	28124	904	1337	13426	8905	1337	20.4382122741141	1234.42857142857	249	304.142857142857	6586.85714285714	0	0	0	0	11863	1325.71428571429	13188.7142857143	50455	6.06357516828721	#DIV/0!
04/06/20 00:00	21.5584415584416	5005	11914	1343	13257	28469	345	1079	13863	9202	1079	19.0459589213329	1248.14285714286	297	294.571428571429	6952.42857142857	0	0	0	0	11867.8571428571	1309.28571428571	13177.1428571429	51534	4.63855421686747	#DIV/0!
04/07/20 00:00	18.2174113311838	4342	11833	1305	13138	28343	-126	791	14498	9484	791	18.4566826903908	1218.28571428571	282	275.285714285714	7324.85714285714	0	0	0	0	11878.5714285714	1283.71428571429	13162.2857142857	52325	5.48925410872314	#DIV/0!
04/08/20 00:00	13.2385120350109	8226	11719	1257	12976	28545	202	1089	15147	9722	1089	17.2834199059979	1210.57142857143	238	265	7775	0	0	0	0	11882	1262	13144	53414	7.55371900826446	#DIV/0!
04/09/20 00:00	14.7722435078757	9396	11796	1236	13032	29074	529	1388	15706	10022	1388	16.1498634146115	1228.14285714286	300	245.142857142857	7978.28571428571	0	0	0	0	11876.2857142857	1241.85714285714	13118.1428571429	54802	6.76945244956772	#DIV/0!
04/10/20 00:00	13.2949210413999	9372	11877	1202	13079	29530	456	1246	16280	10238	1246	15.982452187503	1254.28571428571	216	242.714285714286	8014.71428571429	0	0	0	0	11892.5714285714	1213.28571428571	13105.8571428571	56048	7.52166934189406	#DIV/0!
04/11/20 00:00	15.4755938658916	9977	12026	1174	13200	30258	728	1544	16823	10511	1544	16.3301598844774	1285.85714285714	273	236.857142857143	7934.14285714286	0	0	0	0	11927.4285714286	1187.14285714286	13114.5714285714	57592	6.46178756476684	#DIV/0!
04/12/20 00:00	15.3200419727177	9530	11969	1176	13145	31265	1007	1460	17166	10621	1460	17.5543382097738	1248.42857142857	110	236.428571428571	7773	0	0	0	0	11973.7142857143	1161	13134.7142857143	59052	6.52739726027397	#DIV/0!
04/13/20 00:00	23.9923954372624	5260	12028	1143	13171	31935	670	1262	17478	10901	1262	17.3275749681261	1184.57142857143	280	226.571428571429	7960.14285714286	0	0	0	0	11910.8571428571	1131.85714285714	13042.7142857143	60314	4.16798732171157	#DIV/0!
04/14/20 00:00	26.7866596082583	3778	12077	1122	13199	32363	428	1012	17821	11142	1012	16.4728921601504	1155.28571428571	241	230.428571428571	8169.71428571429	0	0	0	0	11732.2857142857	1098.85714285714	12831.1428571429	61326	3.73320158102767	#DIV/0!
04/15/20 00:00	11.651169343477	7098	12043	1074	13117	32921	558	827	17855	11377	827	15.9456473014031	1112.71428571429	235	219.857142857143	8432.71428571429	0	0	0	0	11448.8571428571	1066.42857142857	12515.2857142857	62153	8.58282950423216	#DIV/0!
04/16/20 00:00	8.78946385204558	10706	11356	1032	12388	33090	169	941	18396	11608	941	15.2410251958122	1026.28571428571	231	227.428571428571	8331.85714285714	0	26251	0	0.066469771025244	11216.4285714286	1030.14285714286	12246.5714285714	63094	11.3772582359192	#DIV/0!
04/17/20 00:00	9.60420703016884	10839	10627	971	11598	33434	344	1041	18850	11851	1041	14.4366596607899	951	243	210.714285714286	8484.85714285714	0	24761.8571428571	0	-0.940821096204227	10946.4285714286	995.571428571429	11942	64135	10.4121037463977	#DIV/0!
04/18/20 00:00	10.5432391267558	11818	10042	947	10989	34195	761	1246	19136	12050	1246	12.6676803636058	943.571428571429	199	205.285714285714	8903.85714285714	0	24761.8571428571	0	#DIV/0!	10621.8571428571	956.857142857143	11578.7142857143	65381	9.48475120385233	#DIV/0!
04/19/20 00:00	9.6894832275612	8824	10342	922	11264	34497	302	855	19526	12213	855	10.8845679334586	991.285714285714	163	194.714285714286	9818.71428571429	183757	26331.8571428571	0.465288397176706	#DIV/0!	10286	920.142857142857	11206.1428571429	66236	10.3204678362573	214.920467836257
04/20/20 00:00	11.6095403569736	6331	10138	901	11039	34587	90	735	20008	12376	735	10.4485046150547	1010.14285714286	163	190.285714285714	10005.8571428571	-10424	27207.2857142857	-7.05103607060629	#DIV/0!	9976.85714285714	885.571428571429	10862.4285714286	66971	8.61360544217687	-14.1823129251701
04/21/20 00:00	14.3048725972284	6711	9805	851	10656	33978	-609	960	21374	12579	960	10.4685469675588	1017.28571428571	203	179.285714285714	10112.1428571429	0	28058	#DIV/0!	#DIV/0!	9714.57142857143	854.857142857143	10569.4285714286	67931	6.990625	#DIV/0!
04/22/20 00:00	8.59872611464968	13502	9692	817	10509	34242	264	1161	22110	12740	1161	10.4420854040551	941.142857142857	161	174.142857142857	10229.8571428571	10990	28975.2857142857	10.5641492265696	#DIV/0!	9492.71428571429	823	10315.7142857143	69092	11.6296296296296	9.46597760551249
04/23/20 00:00	8.9297603195739	12016	9192	790	9982	33873	-369	1073	23352	12940	1073	9.74161272748436	950.428571428571	200	158.857142857143	10520.2857142857	6128	3530.57142857143	17.5097911227154	#DIV/0!	9226.85714285714	792.142857142857	10019	70165	11.1985088536813	5.71109040074557
04/24/20 00:00	9.41897608564275	11583	8791	756	9547	34368	495	1091	23782	13106	1091	9.56794308180966	929.714285714286	166	153.285714285714	10337.7142857143	5955	5455.71428571429	18.320738874895	#DIV/0!	8853.57142857143	760.571428571429	9614.14285714286	71256	10.6168652612282	5.45829514207149
04/25/20 00:00	5.63993039076096	12642	8489	724	9213	34473	105	713	24227	13269	713	9.57747045101642	916.714285714286	163	142.285714285714	10603.7142857143	6421	6170.42857142857	11.1041893786015	15.7857898290332	8492.85714285714	732.571428571429	9225.42857142857	71969	17.7307152875175	9.00561009817672
04/26/20 00:00	8.47379570783826	10857	8481	706	9187	35166	693	920	24398	13325	920	8.98198507706765	863.142857142857	56	134.142857142857	10742.2857142857	5644	5661.28571428571	16.3004961020553	15.7886875213785	8125.42857142857	706.428571428571	8831.85714285714	72889	11.8010869565217	6.13478260869565
04/27/20 00:00	11.6762319414209	5053	7525	680	8205	35441	275	590	24589	13449	590	8.5294781244181	795.285714285714	124	118.857142857143	10604	3052	5632.71428571429	19.3315858453473	14.7283915464542	7788.57142857143	680	8468.57142857143	73479	8.56440677966102	5.1728813559322
04/28/20 00:00	10.1364749795871	8573	7280	655	7935	35744	303	869	25029	13575	869	8.02704727706819	744.714285714286	126	107.714285714286	10906.5714285714	5003	5773.71428571429	17.3695782530482	13.6277912816166	7479.57142857143	652.428571428571	8132	74348	9.86536248561565	5.75719217491369
04/29/20 00:00	5.43117744610282	14472	7120	634	7754	36122	378	786	25333	13679	786	7.44993203678968	719	104	131.428571428571	10966	7426	5793.71428571429	10.5844330729868	13.2020158877741	7199.57142857143	626.857142857143	7826.42857142857	75134	18.412213740458	9.44783715012723
04/30/20 00:00	5.41274438812455	11048	6834	605	7439	36211	89	598	25749	13772	598	7.22734040120168	662.714285714286	93	129.428571428571	10437.1428571429	5928	5529.28571428572	10.0877192982456	12.8544665783283	6932.14285714286	602	7534.14285714286	75732	18.4749163879599	9.91304347826087
05/01/20 00:00	5.37916940369316	13701	6628	563	7191	36473	262	737	26136	13860	737	7.06701279234508	660.857142857143	88	120.714285714286	10855	6942	5734	10.6165370210314	11.9306837302193	6773.42857142857	580.857142857143	7354.28571428572	76469	18.5902306648575	9.41926729986432
05/02/20 00:00	4.08178894164497	13058	6529	545	7074	36667	194	533	26146	14189	533	6.43217809641957	608.142857142857	329	116.285714285714	10552.4285714286	6561	5538	8.12376162170401	11.4165027239314	6619.28571428571	560	7179.28571428571	77002	24.4990619136961	12.3095684803002
05/03/20 00:00	7.35150244584207	7155	6609	532	7141	36926	259	526	26371	14231	526	6.09067215433183	605	42	133.142857142857	10558.7142857143	3793	5573.14285714286	13.8676509359346	11.3270536971186	6470.57142857143	538	7008.57142857143	77528	13.6026615969582	7.21102661596958
05/04/20 00:00	7.23238906994234	7978	6414	532	6946	37307	381	577	26504	14294	577	6.06666936127955	622.428571428571	63	139	11193	4485	4726.28571428572	12.8651059085842	#DIV/0!	6329.71428571429	520.142857142857	6849.85714285714	78105	13.8266897746967	7.77296360485269
05/05/20 00:00	7.74593338497289	6455	6201	509	6710	37092	-215	500	27124	14389	500	5.95752878163011	607.714285714286	95	139.857142857143	10806.1428571429	3631	5754.85714285714	13.7703112090333	#DIV/0!	6197.42857142857	496.857142857143	6694.28571428572	78605	12.91	7.262
05/06/20 00:00	5.26315789473684	14516	6079	480	6559	31753	-5339	764	33005	14611	764	6.01297693363855	603.285714285714	222	105	10580.4285714286	7672	5633.42857142857	9.95828988529719	#DIV/0!	6055.42857142857	466.142857142857	6521.57142857143	79369	19	10.0418848167539
05/07/20 00:00	4.64876033057851	15488	5848	480	6328	32015	262	720	33329	14745	720	6.05466197742167	568.428571428571	134	107.857142857143	10611	0	5736.28571428571	#DIV/0!	#DIV/0!	5886.71428571429	439.857142857143	6326.57142857143	80089	21.5111111111111	#DIV/0!
05/08/20 00:00	5.76730646775221	10993	5702	400	6102	31983	-32	634	33901	14839	634	5.55113908182797	538	94	108.571428571429	10543.8571428571	14142	5848.85714285714	4.48309998585773	#DIV/0!	5741.42857142857	412.571428571429	6154	80723	17.3391167192429	22.3059936908517
05/09/20 00:00	4.37358424812685	11478	5535	330	5865	30262	-1721	502	36039	14924	502	5.21053520906126	614.142857142857	85	103.857142857143	12564.8571428571	5711	7122.85714285714	8.7900542812117	#DIV/0!	5601.57142857143	385.857142857143	5987.42857142857	81225	22.8645418326693	11.3764940239044
05/10/20 00:00	3.82684217668612	7369	5428	348	5776	30190	-72	282	36331	14986	282	4.82026991167535	561.285714285714	62	82	12051	4513	6847.42857142857	6.24861511189896	#DIV/0!	5448.42857142857	361.142857142857	5809.57142857143	81507	26.1312056737589	16.0035460992908
05/11/20 00:00	4.84816196057539	7508	5397	341	5738	30411	221	364	36406	15054	364	4.5838743619438	533	68	78.7142857142857	11849.8571428571	5273	7903.57142857143	6.90309121941969	6.93952240181739	5301.28571428572	335	5636.28571428572	81871	20.6263736263736	14.4862637362637
05/12/20 00:00	5.01407630327153	20602	5222	322	5544	30675	264	1033	37113	15116	1033	4.44939236666635	485.142857142857	62	81.7142857142857	12016.8571428571	12549	6852.14285714286	8.23173161208064	6.92889797362329	5158.85714285714	317.285714285714	5476.14285714286	82904	19.9438528557599	12.1481122942885
05/13/20 00:00	3.60838904661599	10919	5007	307	5314	30032	-643	394	38081	15185	394	3.97670247472186	470.428571428571	69	75.1428571428571	12397.8571428571	5744	7203.71428571429	6.85933147632312	6.37067960452214	5014	308.428571428571	5322.42857142857	83298	27.7131979695431	14.5786802030457
05/14/20 00:00	3.70738636363636	14080	4818	297	5115	29956	-76	522	38568	15296	522	3.75487397207322	476.714285714286	111	76.1428571428571	13032.1428571429	7393	7547.71428571429	7.06073312592993	6.15092058560554	4878.57142857143	295.142857142857	5173.71428571429	83820	26.9731800766284	14.1628352490421
05/15/20 00:00	2.45847722414077	12162	4705	276	4981	27746	-2210	299	40962	15411	299	3.60255456357745	449.714285714286	115	69.8571428571429	12685	6782	7230	4.40872898849897	5.98470566136758	4747.85714285714	282.428571428571	5030.28571428571	84119	40.6755852842809	22.6822742474916
05/16/20 00:00	2.82078472958643	14145	4521	268	4789	27679	-67	399	41389	15450	399	3.40227980873016	368.142857142857	39	68.7142857142857	11873	8172	6918.14285714286	4.88252569750367	5.44544089618983	4634.14285714286	271.285714285714	4905.42857142857	84518	35.4511278195489	20.4812030075188
05/17/20 00:00	2.76060631721568	11809	4480	255	4735	27430	-249	326	41895	15519	326	3.12840174874314	353.857142857143	69	68.1428571428571	11957.1428571429	6921	7003.71428571429	4.71030197948273	5.12768364850808	4530.42857142857	260.428571428571	4790.85714285714	84844	36.2239263803681	21.2300613496932
05/18/20 00:00	3.44623867664435	5078	4482	252	4734	27073	-357	175	42403	15543	175	2.9778811028762	324.428571428571	24	61.5714285714286	12046	3049	7108.14285714286	5.73958674975402	4.67468027376209	4430.57142857143	250.285714285714	4680.85714285714	85019	29.0171428571429	17.4228571428571
05/19/20 00:00	3.09692988336238	14918	4426	244	4670	27291	218	462	42593	15597	462	2.75530696992848	323.571428571429	54	53.2857142857143	13026.8571428571	10366	7694.71428571429	4.45687825583639	4.42929556153924	4333.85714285714	240.428571428571	4574.28571428572	85481	32.2900432900433	22.4372294372294
05/20/20 00:00	2.55474452554745	11508	4281	231	4512	26671	-620	294	43442	15662	294	2.62407251378152	329.571428571429	65	55.7142857142857	13462	6343	8057.85714285714	4.63503074255084	4.31980757088544	4263.14285714286	230.571428571429	4493.71428571429	85775	39.1428571428571	21.5748299319728
05/21/20 00:00	2.14936743300231	14702	4119	226	4345	26715	44	316	43649	15727	316	2.58757409445646	323.714285714286	65	45.8571428571429	13411.7142857143	8124	8118.28571428572	3.88970950270803	4.20129571013767	4197	222.285714285714	4419.28571428571	86091	46.5253164556962	25.7088607594937
05/22/20 00:00	1.53983603111205	19028	4028	207	4235	25933	-782	293	44667	15784	293	2.54856779043346	319.857142857143	57	47.2857142857143	13492.1428571429	10888	8148.42857142857	2.69103600293902	4.02990864597474	4088.28571428571	214.285714285714	4302.57142857143	86384	64.9419795221843	37.160409556314
05/23/20 00:00	2.56529579431098	17191	4026	199	4225	25630	-303	441	45355	15840	441	2.43105487795718	276.571428571429	56	42.7142857142857	12671.8571428571	10714	7438.71428571429	4.11610976292701	3.81400252135173	3973.42857142857	205.571428571429	4179	86825	38.9818594104308	24.2947845804989
05/24/20 00:00	2.48756218905473	11457	4017	197	4214	25614	-16	285	45656	15840	285	2.23617649008614	289.428571428571	0	41.7142857142857	12814	7344	7651.57142857143	3.88071895424837	3.85218902521997	3879.85714285714	197.571428571429	4077.42857142857	87110	40.2	25.7684210526316
05/25/20 00:00	2.62364828931041	5641	3721	196	3917	25215	-399	148	46169	15874	148	2.30996482885146	298.857142857143	34	35.2857142857143	12929	3260	7788.85714285714	4.5398773006135	3.8971923929045	3787.14285714286	190	3977.14285714286	87258	38.1148648648649	22.027027027027
05/26/20 00:00	1.73278116826504	9176	3622	183	3805	24477	-738	159	47044	15896	159	2.35482714187538	307.571428571429	22	32.5714285714286	12221.8571428571	5398	7418.42857142857	2.94553538347536	4.12242026435237	3719.14285714286	185.142857142857	3904.28571428571	87417	57.7106918238994	33.9496855345912
05/27/20 00:00	3.07126289690474	12503	3626	175	3801	24037	-440	384	47810	15954	384	2.49407366993339	276.142857142857	58	34.1428571428571	11809	7833	6966.71428571429	4.90233626962849	3.95245845802624	3616.42857142857	181.285714285714	3797.71428571429	87801	32.5598958333333	20.3984375
05/28/20 00:00	2.46340362416973	15507	3470	173	3643	22913	-1124	382	49296	15974	382	2.34836662492713	265.428571428571	20	38.8571428571429	11947.5714285714	9085	6991.14285714286	4.20473307649973	3.79727163279714	3489.85714285714	177.428571428571	3667.28571428571	88183	40.5942408376963	23.782722513089
05/29/20 00:00	2.51456172751811	14078	3552	173	3725	22683	-230	354	49842	16012	354	2.23441043134653	251.428571428571	38	36.7142857142857	11652	8295	6803.14285714286	4.26763110307414	3.51614865569598	3399	173.285714285714	3572.28571428571	88537	39.7683615819209	23.4322033898305
05/30/20 00:00	1.54534647926718	14301	3307	172	3479	21809	-874	221	50870	16079	221	2.0595715379928	255.428571428571	67	35.2857142857143	11580.5714285714	7552	6550.28571428572	2.92637711864407	3.83169431756207	3313.14285714286	170.857142857143	3484	88758	64.710407239819	34.1719457013575
05/31/20 00:00	1.6898688339905	12427	3131	170	3301	20996	-813	210	51860	16112	210	2.11994153377974	234.428571428571	33	31.1428571428571	11416.5714285714	7515	6471.28571428572	2.79441117764471	3.59643120840008	3223	164.571428571429	3387.57142857143	88968	59.1761904761905	35.7857142857143
06/01/20 00:00	1.39977603583427	3572	3085	167	3252	20861	-135	50	52026	16131	50	1.97935915730174	191.857142857143	19	32.4285714285714	9688.42857142857	1944	5441.42857142857	2.57201646090535	3.63541390322847	3149.28571428571	157.714285714286	3307	89018	71.44	38.88
06/02/20 00:00	2.15537113877363	8676	3021	166	3187	20255	-606	187	52807	16143	187	1.9793505122067	198.714285714286	12	30	10447.1428571429	3628	6311.14285714286	5.15435501653804	3.42503321416584	3064.71428571429	150.142857142857	3214.85714285714	89205	46.3957219251337	19.4010695187166
06/03/20 00:00	2.08718626155878	11355	2995	131	3126	20224	-31	237	53046	16172	237	1.91631891597873	187.428571428571	29	24.2857142857143	10360.7142857143	7280	6021.57142857143	3.25549450549451	3.37414158958902	2998	141.285714285714	3139.28571428571	89442	47.9113924050633	30.7172995780591
06/04/20 00:00	2.4633431085044	3410	2954	125	3079	20224	0	84	53101	16201	84	1.84366928542921	175.285714285714	29	22.5714285714286	9729	1876	5701.71428571429	4.47761194029851	3.31339986498018	2950.85714285714	132.285714285714	3083.14285714286	89526	40.5952380952381	22.3333333333333
06/05/20 00:00	2.07334055392233	19389	2960	120	3080	19853	-371	402	53853	16222	402	1.82533431592633	195.857142857143	21	24.4285714285714	9859.85714285714	14383	5985.85714285714	2.79496627963568	3.65062914322141	2897	123.714285714286	3020.71428571429	89928	48.2313432835821	35.7786069651741
