#	tasso pos	tamponi	ricoverati_con_sintomi	terapia_intensiva	totale_ospedalizzati	totale_positivi	variazione_totale_positivi	nuovi_positivi	dimessi_guariti	deceduti	positivi giorn	media mobile	media positivi	morti giornalieri	media morti	media tamponi	casi testati	media mobile casi test	tasso vero	media vero	media osp	media icu	media tot	tot positivi
03/09/20 00:00	#DIV/0!	0	42	8	50	119	19	19	1	0	19	#DIV/0!	19.1428571428571	0	0.142857142857143	154.285714285714	0	0	0	0	35	6.42857142857143	41.4285714285714	120
03/10/20 00:00	4.34782608695652	161	33	8	41	126	7	7	1	0	7	#DIV/0!	23.2857142857143	0	0.285714285714286	171.428571428571	0	0	0	0	41.8571428571429	9.14285714285714	51	127
03/11/20 00:00	11.5384615384615	234	56	11	67	149	23	27	4	1	27	#DIV/0!	30.1428571428571	1	0.857142857142857	189.142857142857	0	0	0	0	49.8571428571429	11.5714285714286	61.4285714285714	154
03/12/20 00:00	14.2045454545455	176	56	11	67	174	25	25	4	1	25	#DIV/0!	33.1428571428571	0	1.28571428571429	176.142857142857	0	0	0	0	56	13.7142857142857	69.7142857142857	179
03/13/20 00:00	34.1666666666667	120	60	19	79	213	39	41	5	2	41	#DIV/0!	40	1	1.28571428571429	219.571428571429	0	0	0	0	64.7142857142857	15.7142857142857	80.4285714285714	220
03/14/20 00:00	19.622641509434	265	72	17	89	243	30	52	23	6	52	18.2773250842992	47.5714285714286	4	1.28571428571429	220.571428571429	0	0	0	0	78.1428571428571	18	96.1428571428571	272
03/15/20 00:00	22.0216606498195	277	73	22	95	296	53	61	28	9	61	22.7582478882033	43.7142857142857	3	1.14285714285714	187.142857142857	0	0	0	0	88.2857142857143	19.8571428571429	108.142857142857	333
03/16/20 00:00	22.0394736842105	304	103	22	125	363	67	67	28	9	67	#DIV/0!	67.5714285714286	0	2.28571428571429	284.714285714286	0	0	0	0	110.714285714286	23.4285714285714	134.142857142857	400
03/17/20 00:00	35.7142857142857	168	127	24	151	423	60	60	28	9	60	#DIV/0!	75.5714285714286	0	2.14285714285714	310.571428571429	0	0	0	0	120.714285714286	26.5714285714286	147.285714285714	460
03/18/20 00:00	#DIV/0!	0	127	24	151	423	0	0	28	9	0	#DIV/0!	81.7142857142857	0	2.28571428571429	358.857142857143	0	0	0	0	143.714285714286	36.5714285714286	180.285714285714	460
03/19/20 00:00	22.3515715948778	859	213	36	249	605	182	192	30	17	192	#DIV/0!	86.1428571428571	8	2.85714285714286	390	0	0	0	0	168	47.5714285714286	215.571428571429	652
03/20/20 00:00	32.2259136212625	301	130	41	171	702	97	97	30	17	97	#DIV/0!	89.4285714285714	0	5.71428571428571	470.857142857143	0	0	0	0	191.285714285714	60.1428571428571	251.428571428571	749
03/21/20 00:00	15.7545605306799	603	233	87	320	793	91	95	29	22	95	#DIV/0!	91.5714285714286	5	6.71428571428571	516	0	0	0	0	222.428571428571	82.5714285714286	305	844
03/22/20 00:00	18.5858585858586	495	243	99	342	866	73	92	41	29	92	#DIV/0!	105.571428571429	7	9.28571428571429	612.428571428571	0	0	0	0	249.714285714286	96.7142857142857	346.428571428571	936
03/23/20 00:00	10.3448275862069	870	266	110	376	929	63	90	48	49	90	18.4681597437142	94	20	9.42857142857143	686	0	0	0	0	283.285714285714	107.857142857143	391.142857142857	1026
03/24/20 00:00	15.495867768595	484	345	181	526	992	63	75	53	56	75	16.429164175887	100.714285714286	7	11.5714285714286	824	0	0	0	0	329.857142857143	118.142857142857	448	1101
03/25/20 00:00	14.5185185185185	675	318	123	441	1072	80	98	53	74	98	13.4490951085581	106.857142857143	18	12.4285714285714	881.142857142857	0	0	0	0	362.714285714286	124.571428571429	487.285714285714	1199
03/26/20 00:00	8.07860262008734	1374	448	114	562	1169	97	111	58	83	111	13.1639755796773	117.571428571429	9	12.5714285714286	980.285714285714	0	0	0	0	396	129.714285714286	525.714285714286	1310
03/27/20 00:00	11.3654301499605	1267	456	113	569	1292	123	144	64	98	144	12.5153409697307	132.285714285714	15	10.8571428571429	1022.28571428571	0	0	0	0	424.857142857143	132	556.857142857143	1454
03/28/20 00:00	13.7587238285145	1003	463	132	595	1407	115	138	76	109	138	13.4061878879505	141.571428571429	11	11	1158	0	0	0	0	447.142857142857	125.142857142857	572.285714285714	1592
03/29/20 00:00	14.0454163162321	1189	476	135	611	1556	149	167	86	117	167	12.587192631907	147.428571428571	8	10.5714285714286	1250.85714285714	0	0	0	0	470	126	596	1759
03/30/20 00:00	16.5807560137457	1164	468	126	594	1739	183	193	88	125	193	12.011770848938	163.714285714286	8	12	1294	0	0	0	0	477.857142857143	126.857142857143	604.714285714286	1952
03/31/20 00:00	9.7629009762901	1434	501	133	634	1871	132	140	88	133	140	12.7755163321236	174.714285714286	8	11.8571428571429	1374.85714285714	0	0	0	0	488.714285714286	127.142857142857	615.857142857143	2092
04/01/20 00:00	10.4905660377359	1325	478	129	607	1976	105	139	107	148	139	12.8742745376511	176.571428571429	15	11	1559.71428571429	0	0	0	0	503.571428571429	124.571428571429	628.142857142857	2231
04/02/20 00:00	13.4248210023866	1676	503	120	623	2140	164	225	149	167	225	11.8478556910749	171.571428571429	19	10.2857142857143	1619.14285714286	0	0	0	0	522.571428571429	120.714285714286	643.285714285714	2456
04/03/20 00:00	12.0567375886525	1833	532	115	647	2352	212	221	144	181	221	11.0162675123875	158	14	11.2857142857143	1651	0	0	0	0	542.857142857143	117.142857142857	660	2677
04/04/20 00:00	6.5737919024815	2297	567	114	681	2496	144	151	146	186	151	9.65696082878828	150.857142857143	5	11.8571428571429	1625.14285714286	0	0	0	0	557.428571428572	112.857142857143	670.285714285714	2828
04/05/20 00:00	8.22429906542056	1605	609	108	717	2621	125	132	150	189	132	9.28836945684762	148.142857142857	3	10.4285714285714	1722.28571428571	0	0	0	0	576	108.285714285714	684.285714285714	2960
04/06/20 00:00	7.06560922855083	1387	610	101	711	2698	77	98	156	204	98	8.6447225095259	126.857142857143	15	8.57142857142857	1751.42857142857	0	0	0	0	590.428571428572	104.571428571429	695	3058
04/07/20 00:00	7.18276137270551	1253	603	103	706	2765	67	90	167	216	90	7.30439853654058	109.285714285714	12	7.14285714285714	1786.85714285714	0	0	0	0	600.142857142857	101	701.142857142857	3148
04/08/20 00:00	5.98503740648379	2005	608	97	705	2859	94	120	188	221	120	6.25476093634933	98.4285714285714	5	7.42857142857143	1749.57142857143	0	0	0	0	602.285714285714	96.8571428571429	699.142857142857	3268
04/09/20 00:00	4.04255319148936	1880	604	94	698	2873	14	76	244	227	76	5.84188973838046	92	6	7.57142857142857	1758.42857142857	0	0	0	0	590.428571428572	93.1428571428571	683.571428571429	3344
04/10/20 00:00	4.70927438731379	2081	600	90	690	2963	90	98	248	231	98	5.41255504457156	87.4285714285714	4	6.28571428571429	1749.14285714286	0	0	0	0	589.857142857143	90.1428571428571	680	3442
04/11/20 00:00	3.68369351669941	2036	582	85	667	3002	39	75	277	238	75	5.11638739813281	88.7142857142857	7	6.28571428571429	1759.28571428571	0	0	0	0	592	87.1428571428571	679.142857142857	3517
04/12/20 00:00	5.21895620875825	1667	526	82	608	3057	55	87	305	242	87	5.15847025770747	77	4	8.14285714285714	1678.57142857143	0	0	0	0	591.857142857143	85.5714285714286	677.428571428571	3604
04/13/20 00:00	4.99243570347958	1322	606	80	686	3062	5	66	360	248	66	4.6804490409082	77.5714285714286	6	8.42857142857143	1661.71428571429	0	0	0	0	593.857142857143	83	676.857142857143	3670
04/14/20 00:00	7.4773413897281	1324	618	82	700	3094	32	99	415	260	99	4.75155503057868	72.7142857142857	12	8.85714285714286	1707.42857142857	0	0	0	0	597	81	678	3769
04/15/20 00:00	2.63888888888889	1440	607	86	693	3087	-7	38	442	278	38	4.45959526358038	67.2857142857143	18	8.85714285714286	1787.57142857143	0	0	0	0	600.285714285714	79.7142857142857	680	3807
04/16/20 00:00	4.54029511918275	1762	618	76	694	3118	31	80	483	286	80	4.13688488001317	60.7142857142857	8	8.85714285714286	1819.85714285714	0	4999.14285714286	0	0	609.428571428571	76.7142857142857	686.142857142857	3887
04/17/20 00:00	2.6655560183257	2401	622	76	698	3027	-91	64	631	293	64	3.70073031785338	57.7142857142857	7	8.71428571428571	2045.71428571429	0	5164.71428571429	0	0.016737563174095	606.571428571429	74	680.571428571429	3951
04/18/20 00:00	1.42472083172892	2597	605	76	681	3045	18	37	643	300	37	3.2089710123467	52.2857142857143	7	8.14285714285714	2207.71428571429	0	5357.85714285714	0	0.571402915078446	594.285714285714	70.5714285714286	664.857142857143	3988
04/19/20 00:00	2.16587427363973	1893	590	61	651	3022	-23	41	703	304	41	2.49530687565301	54	4	7	2309.57142857143	34994	5525.57142857143	0	1.21595067501082	582.285714285714	65.8571428571429	648.142857142857	4029
04/20/20 00:00	1.55012056493283	2903	586	61	647	3019	-3	45	746	309	45	2.45008573718988	50.1428571428571	5	6.57142857142857	2432.57142857143	1159	5525.57142857143	0.117162942218666	1.82437121528826	571	61.7142857142857	632.714285714286	4074
04/21/20 00:00	2.48169243287225	2458	532	58	590	2946	-73	61	872	317	61	2.09012745073401	47.2857142857143	8	6.14285714285714	2519.14285714286	1352	5721.85714285714	3.88265746333046	#DIV/0!	557	57.1428571428571	614.142857142857	4135
04/22/20 00:00	2.322340919647	2153	523	53	576	2998	52	50	860	327	50	1.91836979255046	44.4285714285714	10	5.85714285714286	2603.85714285714	1174	5914.14285714286	4.51183431952663	#DIV/0!	548.142857142857	54.1428571428571	602.285714285714	4185
04/23/20 00:00	2.02058711399161	2623	539	47	586	2978	-20	53	928	332	53	1.79096901094656	43.1428571428572	5	5.85714285714286	2718.71428571429	0	1040.71428571429	4.25894378194208	#DIV/0!	540.428571428572	51.8571428571429	592.285714285714	4238
04/24/20 00:00	1.4632524110409	3007	524	44	568	2943	-35	44	1003	336	44	1.65105890363121	39.2857142857143	4	6.14285714285714	2519.57142857143	1374	901.428571428571	#DIV/0!	#DIV/0!	534	48.4285714285714	582.428571428572	4282
04/25/20 00:00	0.532915360501567	3190	543	55	598	2935	-8	17	1023	341	17	1.60001924326166	35	5	5.85714285714286	2431.14285714286	1346	740.714285714286	3.20232896652111	#DIV/0!	535.714285714286	44.8571428571429	580.571428571429	4299
04/26/20 00:00	1.18650352243233	2697	536	45	581	2924	-11	32	1062	345	32	1.48630585989709	32.1428571428571	4	4.57142857142857	2484.71428571429	880	681.428571428571	1.2630014858841	#DIV/0!	535	41.7142857142857	576.714285714286	4331
04/27/20 00:00	1.19284294234592	1509	541	37	578	2877	-47	18	1120	352	18	1.32407270862745	26.4285714285714	7	3.85714285714286	2540.57142857143	184	793.428571428571	3.63636363636364	#DIV/0!	527.142857142857	39.1428571428571	566.285714285714	4349
04/28/20 00:00	1.68569874932028	1839	544	33	577	2802	-75	31	1220	358	31	1.09703462153053	23.1428571428571	6	3.28571428571429	2658.42857142857	227	703.142857142857	9.78260869565217	5.30734612641226	520.571428571429	37	557.571428571429	4380
04/29/20 00:00	1.18670886075949	2528	518	31	549	2782	-20	30	1269	359	30	0.966286663019169	22.8571428571429	1	3	2724.42857142857	759	650.857142857143	13.6563876651982	5.25418322823001	510.142857142857	33	543.142857142857	4410
04/30/20 00:00	0.431320504313205	3014	484	29	513	2773	-9	13	1291	359	13	0.948832160728771	21.8571428571429	0	2.71428571428571	2754.28571428571	784	678.285714285714	3.95256916996047	5.29241333666055	498.571428571429	30.8571428571429	529.428571428571	4423
05/01/20 00:00	0.548016701461378	3832	478	29	507	2753	-20	21	1332	359	21	0.902230094256037	21.2857142857143	0	2	3116.57142857143	742	830.285714285714	1.65816326530612	5.10608846749987	483.857142857143	29	512.857142857143	4444
05/02/20 00:00	0.410733844468784	3652	470	27	497	2721	-32	15	1376	362	15	0.781267717360778	19.7142857142857	3	1.57142857142857	3214.57142857143	980	863.285714285714	2.83018867924528	3.86882934980596	464.428571428571	27.8571428571429	492.285714285714	4459
05/03/20 00:00	0.860289057123193	2906	455	30	485	2726	5	25	1394	364	25	0.653607782875137	17.4285714285714	2	2.42857142857143	3350.57142857143	1072	861.285714285714	1.53061224489796	2.54174714435968	452.285714285714	27	479.285714285714	4484
05/04/20 00:00	0.34610630407911	4045	438	24	462	2711	-15	14	1421	366	14	0.541549209991597	16.8571428571429	2	2.85714285714286	3559.57142857143	1248	890	2.33208955223881	2.24555078163282	442.428571428571	26.7142857142857	469.142857142857	4498
05/05/20 00:00	0.792079207920792	2525	408	25	433	2530	-181	20	1619	369	20	0.508650205626102	16.8571428571429	3	3.85714285714286	3637	458	918.142857142857	1.12179487179487	2.13919968426857	433.857142857143	26.5714285714286	460.428571428571	4518
05/06/20 00:00	0.402298850574713	3480	433	25	458	2340	-190	14	1816	376	14	0.498949211041477	16.7142857142857	7	3.71428571428571	3888.42857142857	745	948.285714285714	4.36681222707424	2.05437583369633	426	26.4285714285714	452.428571428571	4532
05/07/20 00:00	0.201027473754746	4477	415	27	442	2139	-201	9	2023	379	9	0.477227862549632	14.8571428571429	3	3.85714285714286	4045.85714285714	985	921.142857142857	1.87919463087248	2.00364305407855	423.142857142857	25	448.142857142857	4541
05/08/20 00:00	0.480109739368999	4374	418	28	446	2012	-127	21	2164	386	21	0.397101025475574	14.8571428571429	7	3.71428571428571	4071.28571428571	939	935.285714285714	0.913705583756345	1.8648508634283	422.857142857143	24.8571428571429	447.714285714286	4562
05/09/20 00:00	0.258684405025868	5412	415	26	441	1965	-47	14	2223	388	14	0.395016964647927	13.8571428571429	2	3.42857142857143	4026.42857142857	1191	953.285714285714	2.23642172523962	1.85307255265222	423.714285714286	24.1428571428571	447.857142857143	4576
05/10/20 00:00	0.29940119760479	4008	435	20	455	1915	-50	12	2282	391	12	0.36585839847148	14	3	2.57142857142857	3974.57142857143	882	987.428571428571	1.17548278757347	1.54724614839308	419.285714285714	23.2857142857143	442.571428571429	4588
05/11/20 00:00	0.331517878285579	4223	436	23	459	1909	-6	14	2301	392	14	0.37713455607534	14	1	2.14285714285714	3844.71428571429	1347	1031.57142857143	1.36054421768707	1.49655980739736	415.285714285714	22.1428571428571	437.428571428571	4602
05/12/20 00:00	0.587969244685663	2211	414	20	434	1877	-32	13	2345	393	13	0.384450938748428	13.1428571428571	1	1.42857142857143	3735	584	1108.57142857143	1.03934669636229	1.46539012033833	404.285714285714	20.5714285714286	424.857142857143	4615
05/13/20 00:00	0.481231953801732	3117	402	19	421	1815	-62	15	2421	394	15	0.37528860136769	13.1428571428571	1	1.14285714285714	3635.71428571429	984	1283	2.22602739726027	1.29088487097585	395.142857142857	19.1428571428571	414.285714285714	4630
05/14/20 00:00	0.252242152466368	3568	387	19	406	1765	-50	9	2480	394	9	0.380733516764673	13.7142857142857	0	0.714285714285714	3566.85714285714	1294	1366.28571428571	1.52439024390244	1.20587749810051	381.857142857143	18.7142857142857	400.571428571429	4639
05/15/20 00:00	0.415973377703827	3606	341	17	358	1736	-29	15	2522	396	15	0.402786485618311	13.2857142857143	2	1	3490.85714285714	1478	1761.85714285714	0.695517774343122	1.16753549138071	368.428571428571	17.8571428571429	386.285714285714	4654
05/16/20 00:00	0.296798812804749	4717	351	16	367	1710	-26	14	2562	396	14	0.398001391034881	13.1428571428571	0	0.857142857142857	3710.28571428571	2412	1979.71428571429	1.0148849797023	1.0572359286212	356.428571428571	17.4285714285714	373.857142857143	4668
05/17/20 00:00	0.453771979580261	3526	342	17	359	1696	-14	16	2592	396	16	0.35975667107464	12	0	1	3770.57142857143	1465	2104	0.580431177446103	0.820516306537479	344.428571428571	16.4285714285714	360.857142857143	4684
05/18/20 00:00	0.298022216201571	3691	342	17	359	1673	-23	11	2623	399	11	0.319265818755408	12	3	1.28571428571429	3986.28571428571	4116	2318.28571428571	1.09215017064846	0.656683704272483	333.714285714286	15	348.714285714286	4695
05/19/20 00:00	0.320256204963971	3747	330	17	347	1518	-155	12	2790	399	12	0.308550530109028	11.2857142857143	0	1.14285714285714	4325.85714285714	2109	2535	0.267249757045675	0.603340997374299	329.571428571429	13.8571428571429	343.428571428571	4707
05/20/20 00:00	0.197795987567109	3539	318	12	330	1442	-76	7	2871	401	7	0.27300293767327	10.8571428571429	2	1.14285714285714	4347.28571428571	1854	2583	0.568990042674253	0.506055974039771	321.571428571429	13	334.571428571429	4714
05/21/20 00:00	0.177235131941709	5078	312	9	321	1373	-69	9	2947	403	9	0.262890523985733	9.28571428571429	2	1.28571428571429	4617	2794	2557.57142857143	0.377562028047465	0.480321680235347	317.142857142857	11.7142857142857	328.857142857143	4723
05/22/20 00:00	0.167140230653518	5983	312	9	321	1292	-81	10	3037	404	10	0.211259263828269	8.57142857142857	1	0.857142857142857	4569.71428571429	2995	2233	0.322118826055834	0.379800282785622	309.285714285714	10.2857142857143	319.571428571429	4733
05/23/20 00:00	0.226011916991987	4867	295	10	305	1273	-19	11	3067	404	11	0.194194865595392	8.57142857142857	0	0.857142857142857	4660	2748	2359.42857142857	0.333889816360601	0.388104547428307	303	8.57142857142857	311.571428571429	4744
05/24/20 00:00	0.09235315847802	5414	311	8	319	1268	-5	5	3076	405	5	0.187591860292902	8.42857142857143	1	0.714285714285714	4994.28571428571	1287	2536.57142857143	0.400291120815138	0.36407762750433	296.857142857143	7.71428571428571	304.571428571429	4749
05/25/20 00:00	0.178571428571429	3360	287	7	294	1213	-55	6	3137	405	6	0.173915029663129	7.71428571428571	0	1	4746.57142857143	1844	2394	0.388500388500388	0.337843583974047	289.428571428571	7.28571428571429	296.714285714286	4755
05/26/20 00:00	0.27403516784654	4379	286	5	291	1184	-29	12	3178	405	12	0.16568390008294	7.71428571428571	0	1	4549.14285714286	2994	2365.28571428571	0.325379609544469	0.323643344426141	278.571428571429	7	285.571428571429	4767
05/27/20 00:00	0.1020581731587	5879	275	6	281	1146	-38	6	3221	406	6	0.17285587508102	7.57142857142857	1	1	4477.28571428571	3094	2321.14285714286	0.400801603206413	0.327074771621584	270.142857142857	6.57142857142857	276.714285714286	4773
05/28/20 00:00	0.119617224880383	3344	260	6	266	1012	-134	4	3355	410	4	0.1733038256587	7.57142857142857	4	1	4205.28571428572	1796	2450.57142857143	0.193923723335488	0.328462340082422	258.142857142857	6.14285714285714	264.285714285714	4777
05/29/20 00:00	0.217344055640078	4601	236	7	243	986	-26	10	3390	411	10	0.180460537654717	7.28571428571429	1	1.14285714285714	4056	2794	2399.14285714286	0.22271714922049	0.305533452584451	249.142857142857	6	255.142857142857	4787
05/30/20 00:00	0.229147571035747	4364	236	7	243	981	-5	10	3405	411	10	0.179634073159632	6	0	1.42857142857143	3855.57142857143	2439	2069.85714285714	0.357909806728704	0.297556619646061	242	6.28571428571429	248.285714285714	4797
05/31/20 00:00	0.142450142450142	3510	227	5	232	980	-1	5	3410	412	5	0.154887113697684	6.85714285714286	1	1.28571428571429	3304.28571428571	2193	1827.14285714286	0.410004100041	0.302501196753833	232.142857142857	6	238.142857142857	4802
06/01/20 00:00	0.172786177105832	2315	224	6	230	939	-41	4	3454	413	4	0.225173004095097	6.42857142857143	1	1.42857142857143	2990.42857142857	1484	1662.14285714286	0.227998176014592	0.397685672529254	217.857142857143	5.85714285714286	223.714285714286	4806
06/02/20 00:00	0.100806451612903	2976	236	7	243	890	-49	3	3504	415	3	0.220539680276714	5	2	2	2688.14285714286	689	1529.28571428571	0.269541778975741	0.388155542676272	203.142857142857	5.85714285714286	209	4809
06/03/20 00:00	0.594059405940594	2020	206	4	210	869	-21	12	3537	415	12	0.189490529470988	3.57142857142857	0	2.14285714285714	2481.57142857143	1395	1415.85714285714	0.435413642960813	0.337025570286457	183.285714285714	5.85714285714286	189.142857142857	4821
06/04/20 00:00	0.0871839581517	1147	160	5	165	830	-39	1	3572	420	1	0.156755162180167	3.42857142857143	5	2	2336.42857142857	641	1527	0.860215053763441	0.278453555994885	163.142857142857	6	169.142857142857	4822
06/05/20 00:00	0	2485	133	7	140	774	-56	0	3623	425	0	0.159317273804027	3.14285714285714	5	1.85714285714286	2167.85714285714	1864	1422	0.15600624024961	0.265115931292315	142.857142857143	6	148.857142857143	4822
06/06/20 00:00	0	2918	97	7	104	738	-36	0	3658	426	0	0.159806599038122	3.42857142857143	1	1.57142857142857	1975.42857142857	1645	1473.42857142857	0	0.264756062428529	119.571428571429	5.42857142857143	125	4822
06/07/20 00:00	0.160384923817161	2494	86	6	92	725	-13	4	3675	426	4	0.189253787525588	1.85714285714286	0	1.85714285714286	2064	2971	1520.71428571429	0	0.270646173899877	100.714285714286	5.14285714285714	105.857142857143	4826
06/08/20 00:00	0.176211453744493	1135	82	6	88	717	-8	2	3685	426	2	0.109799413516759	2.14285714285714	0	1.42857142857143	2403.14285714286	749	1681.14285714286	0.1346348030966	0.156035084444845	88.4285714285714	4.71428571428571	93.1428571428571	4828
06/09/20 00:00	0.306936771025169	1629	73	3	76	675	-42	5	3732	426	5	0.109516429110862	-30.5714285714286	0	0.714285714285714	2580.71428571429	1049	1667.57142857143	0.267022696929239	0.158043911153598	78.1428571428571	4	82.1428571428571	4833
06/10/20 00:00	0.037878787878788	2640	74	2	76	642	-33	1	3764	428	1	-0.768012694126416	-30.5714285714286	2	0.571428571428571	2751.71428571429	1726	1858	0.476644423260248	-1.69126562611524	73.8571428571429	3.28571428571429	77.1428571428571	4834
06/11/20 00:00	0.085203067310423	3521	74	2	76	610	-32	3	3797	430	3	-0.768012694126416	-31	2	0.571428571428571	3198.85714285714	1764	1833.28571428571	0.057937427578216	-1.69126562611524	69.1428571428571	2.71428571428571	71.8571428571429	4837
06/12/20 00:00	-6.14270386266094	3728	61	2	63	346	-264	-229	3832	430	-229	-0.788384691981214	-30.7142857142857	0	0.571428571428571	3192.42857142857	1769	1822.42857142857	0.170068027210884	-1.70539348167861	65.7142857142857	2.14285714285714	67.8571428571429	4608
06/13/20 00:00	0	4115	67	2	69	337	-9	0	3841	430	0	-0.761133117221253	-31.4285714285714	0	0.571428571428571	3142.85714285714	2978	1797.71428571429	-12.9451667608819	-1.65863191832336	63.4285714285714	2	65.4285714285714	4608
06/14/20 00:00	0.017780938833571	5624	53	2	55	319	-18	1	3860	430	1	-0.804981227367706	-31.4285714285714	0	0.428571428571429	4986.42857142857	2798	1676	0	-1.72672397878911	59.7142857142857	2	61.7142857142857	4609
06/15/20 00:00	0.36697247706422	1090	58	2	60	289	-30	4	3894	430	4	-0.809473491831022	-31.7142857142857	0	0.142857142857143	4690.28571428571	673	1515.71428571429	0.035739814152966	-1.7186555433042	56.5714285714286	2.57142857142857	59.1428571428571	4613
06/16/20 00:00	0	1282	57	2	59	273	-16	0	3910	430	0	-0.811779533806702	1	0	0.142857142857143	4441.57142857143	876	1383.28571428571	0.594353640416048	-1.72069908435213	54.5714285714286	2.71428571428571	57.2857142857143	4613
06/17/20 00:00	0.006432936635574	15545	48	2	50	258	-15	1	3925	431	1	0.065749589430575	1	1	0.142857142857143	4127.71428571429	874	1082.57142857143	0	0.128610452916706	51.8571428571429	2.57142857142857	54.4285714285714	4614
06/18/20 00:00	0.069060773480663	1448	52	6	58	242	-16	1	3942	431	1	0.065749589430575	1.14285714285714	0	0.142857142857143	3547.42857142857	642	823.857142857143	0.11441647597254	0.128610452916706	50.1428571428571	2.42857142857143	52.5714285714286	4615
06/19/20 00:00	0	1987	47	3	50	125	-117	0	4059	431	0	0.081501022898836	1.57142857142857	0	0.142857142857143	3584.57142857143	842	768.285714285714	0.155763239875389	0.152452514493059	47.5714285714286	2.14285714285714	49.7142857142857	4615
06/20/20 00:00	0	1918	48	1	49	125	0	0	4059	431	0	0.103150457392307	3	0	0.142857142857143	3520.57142857143	873	740	0	0.419657527632819	46.1428571428572	1.85714285714286	48	4615
06/21/20 00:00	0.128040973111396	1562	41	1	42	126	1	2	4060	431	2	0.27444199559032	4.42857142857143	0	0	1610	987	854.857142857143	0	0.630361278159578	44.2857142857143	1.57142857142857	45.8571428571429	4617
06/22/20 00:00	0.518518518518518	1350	40	0	40	133	7	7	4060	431	7	0.345905711755627	6.71428571428571	0	0	1686.42857142857	284	948	0.202634245187437	0.707664969060147	43.5714285714286	0.714285714285714	44.2857142857143	4624
06/23/20 00:00	1.19904076738609	834	47	0	47	141	8	10	4062	431	10	0.458509449684296	7.14285714285714	0	0	1604.57142857143	678	922.714285714286	2.46478873239437	0.873092477075299	42.7142857142857	0.428571428571429	43.1428571428572	4634
06/24/20 00:00	0.506678949792722	2171	35	0	35	148	7	11	4066	431	11	0.488818603048612	7.14285714285714	0	0	1780.71428571429	1678	1033.42857142857	1.47492625368732	0.937539308439423	42.2857142857143	0.285714285714286	42.5714285714286	4645
06/25/20 00:00	0.857286938981341	1983	47	0	47	164	16	17	4067	431	17	0.488818603048612	6.85714285714286	0	0	1776.85714285714	1294	1038	0.65554231227652	0.937539308439423	42	0.142857142857143	42.1428571428571	4662
